dataset,scale,image_name,base_name,hr_path,lr_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y
B100,2,210088.png,210088,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/210088.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/210088x2.png,,321,481,2,29.079185459122936,0.9215918145055814,29.991804724260597,0.9280455805807629
B100,2,21077.png,21077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/21077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/21077x2.png,,481,321,2,25.56739880267561,0.7764555133732869,26.191161673829072,0.789215529054227
B100,2,216081.png,216081,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/216081.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/216081x2.png,,481,321,2,24.44954610547874,0.7453225528564102,24.985793044247355,0.7622530158508334
B100,2,219090.png,219090,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/219090.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/219090x2.png,,481,321,2,25.305708556458217,0.7788826344441547,25.88984032555406,0.7908221260594334
B100,2,220075.png,220075,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/220075.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/220075x2.png,,481,321,2,25.2700471306188,0.8753592014597414,25.8471724120022,0.884182359543057
B100,2,223061.png,223061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/223061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/223061x2.png,,481,321,2,23.783988030307203,0.7396975945870777,24.415059971438133,0.7470075206567088
B100,2,227092.png,227092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/227092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/227092x2.png,,321,481,2,33.39509961739,0.8844085207172391,34.12761690740836,0.8910878069793823
B100,2,229036.png,229036,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/229036.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/229036x2.png,,481,321,2,22.12672875819427,0.7215754260186547,22.74860399689726,0.7293712866290669
B100,2,236037.png,236037,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/236037.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/236037x2.png,,481,321,2,23.975204233747345,0.7354815312127975,24.613258261567967,0.7395128420099866
B100,2,24077.png,24077,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/24077.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/24077x2.png,,481,321,2,24.309089846986165,0.8734418741484599,24.98766755500934,0.8794426098073674
B100,2,241004.png,241004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/241004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/241004x2.png,,481,321,2,30.521434927727533,0.848908504486041,31.16412513865708,0.8595547974037074
B100,2,241048.png,241048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/241048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/241048x2.png,,481,321,2,24.017768880128113,0.7012268647269186,24.659251028799837,0.7097506477727972
B100,2,253027.png,253027,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/253027.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/253027x2.png,,481,321,2,22.297035103016132,0.7668095092476738,22.91434577061343,0.7754307014947451
B100,2,253055.png,253055,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/253055.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/253055x2.png,,481,321,2,31.15411759531558,0.854522944022491,31.77914095914437,0.8659776825818278
B100,2,260058.png,260058,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/260058.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/260058x2.png,,481,321,2,31.78167438205818,0.8202440518628099,32.39418986133795,0.8337991090924199
B100,2,271035.png,271035,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/271035.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/271035x2.png,,321,481,2,26.267354535327193,0.813879766536854,26.87377041946751,0.824625521946603
B100,2,285079.png,285079,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/285079.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/285079x2.png,,321,481,2,24.173585678639288,0.7506112930787996,24.760818265874263,0.760926271320389
B100,2,291000.png,291000,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/291000.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/291000x2.png,,481,321,2,20.912582772019384,0.5731639863299925,21.556792077049465,0.5820212951051538
B100,2,295087.png,295087,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/295087.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/295087x2.png,,481,321,2,26.304899203064448,0.7664954794054237,27.01453314870477,0.776957405373796
B100,2,296007.png,296007,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/296007.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/296007x2.png,,481,321,2,31.061583655475612,0.8220289801876985,31.683476309379735,0.8344346658224597
B100,2,296059.png,296059,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/296059.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/296059x2.png,,481,321,2,29.127844877755823,0.7957843328331856,29.745727088521257,0.8073470802415827
B100,2,299086.png,299086,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/299086.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/299086x2.png,,481,321,2,30.637983989742068,0.8243528071364677,31.291674604158683,0.8369088135294325
B100,2,300091.png,300091,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/300091.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/300091x2.png,,481,321,2,27.832885363657567,0.8255907537302605,28.494990591037563,0.8348873154354531
B100,2,302008.png,302008,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/302008.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/302008x2.png,,321,481,2,27.302233510294673,0.939081124886389,27.995649838443683,0.9436533856491115
B100,2,304034.png,304034,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/304034.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/304034x2.png,,481,321,2,23.43418507163982,0.7665557223237126,23.977577169428717,0.776356435990772
B100,2,304074.png,304074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/304074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/304074x2.png,,321,481,2,24.942143953755867,0.7127491995468477,25.547813521757217,0.72438735324338
B100,2,306005.png,306005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/306005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/306005x2.png,,481,321,2,26.865398128041615,0.8403843574952855,27.535068540920346,0.8480280329658212
B100,2,3096.png,3096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/3096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/3096x2.png,,481,321,2,34.80494110720206,0.9691274920233092,35.573855279730516,0.9736309135345803
B100,2,33039.png,33039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/33039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/33039x2.png,,321,481,2,20.773450503310062,0.7272553307719569,21.364057690161374,0.7340232180262476
B100,2,351093.png,351093,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/351093.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/351093x2.png,,481,321,2,21.806740941341793,0.7237533131575958,22.402181427759107,0.7354470026030774
B100,2,361010.png,361010,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/361010.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/361010x2.png,,481,321,2,27.140106258307327,0.834242721341444,27.72104488499285,0.8479858012937983
B100,2,37073.png,37073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/37073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/37073x2.png,,481,321,2,28.41457519903869,0.8002343679058456,28.9998536745401,0.8158219697008834
B100,2,376043.png,376043,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/376043.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/376043x2.png,,321,481,2,24.986047321058386,0.7230411241881066,25.66409444127335,0.7254226328378985
B100,2,38082.png,38082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/38082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/38082x2.png,,481,321,2,26.815887047154146,0.718226067591818,27.43127797416561,0.7276337222806577
B100,2,38092.png,38092,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/38092.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/38092x2.png,,481,321,2,25.44347766251437,0.768531162676649,26.016564495610915,0.7795277960082403
B100,2,385039.png,385039,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/385039.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/385039x2.png,,481,321,2,23.22914027403449,0.7397320150714677,23.848174879238137,0.7484859342479556
B100,2,41033.png,41033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/41033x2.png,,481,321,2,28.76796781339481,0.8174043117796591,29.37012884486675,0.8277658537191472
B100,2,41069.png,41069,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/41069.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/41069x2.png,,481,321,2,23.037594593764933,0.6347006721708887,23.634548779820364,0.644413200335362
B100,2,42012.png,42012,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42012.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/42012x2.png,,321,481,2,28.242596064035418,0.8506555141448016,28.849503856990207,0.8573521099958954
B100,2,42049.png,42049,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/42049.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/42049x2.png,,481,321,2,26.38183961526167,0.9172574729283468,26.982091229475724,0.9235164774812841
B100,2,43074.png,43074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/43074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/43074x2.png,,481,321,2,29.20841769651045,0.855381470228501,29.76429256008724,0.8641050546798364
B100,2,45096.png,45096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/45096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/45096x2.png,,481,321,2,33.911083169778536,0.9336084489816256,34.582873970279124,0.9421213622868577
B100,2,54082.png,54082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/54082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/54082x2.png,,321,481,2,27.706254024600394,0.7615304381545328,28.311186572640786,0.7704105554862585
B100,2,55073.png,55073,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/55073.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/55073x2.png,,321,481,2,22.027988714379546,0.6424785687169582,22.556313556464886,0.6613320484307218
B100,2,58060.png,58060,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/58060.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/58060x2.png,,481,321,2,20.95347174020597,0.6961362069587622,21.48412415499542,0.7077057660480016
B100,2,62096.png,62096,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/62096.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/62096x2.png,,481,321,2,23.11525973382817,0.7876712237048008,23.764158101536694,0.7947930262838288
B100,2,65033.png,65033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/65033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/65033x2.png,,481,321,2,24.26661844509843,0.6849872597362238,24.809028515107737,0.7106558850483625
B100,2,66053.png,66053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/66053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/66053x2.png,,481,321,2,26.347587446035664,0.7625376637453366,26.883500914908474,0.7734898378995569
B100,2,69015.png,69015,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69015.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/69015x2.png,,321,481,2,29.48203528087893,0.851641483089665,30.098365946382014,0.8588855656610999
B100,2,69020.png,69020,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69020.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/69020x2.png,,481,321,2,26.435824669390815,0.6749301495422806,27.111248795104107,0.6771929933307183
B100,2,69040.png,69040,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/69040.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/69040x2.png,,481,321,2,24.520210005537177,0.7506088442387792,25.148484371832943,0.7562245241187285
B100,2,76053.png,76053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/76053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/76053x2.png,,481,321,2,28.448697545795735,0.7736160646489072,28.99692357600019,0.7955845684610977
B100,2,78004.png,78004,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/78004.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/78004x2.png,,321,481,2,24.72767567153123,0.7589511678167408,25.313357014236995,0.7697960260976782
B100,2,8023.png,8023,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/8023.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/8023x2.png,,481,321,2,29.530631826521997,0.9105272094746675,30.167350444082444,0.9148651334538529
B100,2,85048.png,85048,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/85048.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/85048x2.png,,481,321,2,24.632647046864697,0.7918006303919403,25.258781396044686,0.7989217256716276
B100,2,86000.png,86000,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86000.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/86000x2.png,,321,481,2,24.949039360325415,0.8277936084510317,25.595036852409084,0.8375097200328245
B100,2,86016.png,86016,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86016.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/86016x2.png,,481,321,2,21.234084982042702,0.4682371043790068,21.851000509558652,0.476082058067855
B100,2,86068.png,86068,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/86068.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/86068x2.png,,481,321,2,26.502505745200487,0.6516788294359106,27.116681091387406,0.6668454978815935
B100,2,87046.png,87046,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/87046.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/87046x2.png,,481,321,2,24.999784608409573,0.8266010676735588,25.595648795240045,0.8331339789093142
B100,2,89072.png,89072,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/89072.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/89072x2.png,,321,481,2,25.364094215473663,0.7773643618391274,25.936658741567555,0.7879808627968163
B100,2,97033.png,97033,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/97033.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X2/97033x2.png,,481,321,2,23.64242555374865,0.7669045439249698,24.234682877310945,0.7750070032340212
B100,3,101085.png,101085,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/101085.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/101085x3.png,,321,481,3,22.399264982377545,0.5751230653495006,22.991027958519176,0.5920466508034828
B100,3,101087.png,101087,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/101087.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/101087x3.png,,321,481,3,26.72164947390874,0.806251301594942,27.34648602493365,0.8112478435257662
B100,3,102061.png,102061,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/102061.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/102061x3.png,,321,481,3,24.600991328816907,0.7910967992283086,25.249972577066735,0.7987420279644448
B100,3,103070.png,103070,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/103070.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/103070x3.png,,481,321,3,28.872971187180852,0.8496660494688933,29.534251613930408,0.8556468200110838
B100,3,105025.png,105025,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/105025.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/105025x3.png,,481,321,3,24.98991917113395,0.7327642067160821,25.611544024280214,0.7417356528989701
B100,3,106024.png,106024,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/106024.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/106024x3.png,,481,321,3,30.774950493139013,0.886681401623067,31.474589603059876,0.892347531525283
B100,3,108005.png,108005,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/108005.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/108005x3.png,,481,321,3,24.56253243611151,0.7386629034584238,25.12319404677993,0.7552474292742165
B100,3,108070.png,108070,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/108070.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/108070x3.png,,481,321,3,21.83822118343579,0.6041653956160151,22.419135921173478,0.6244956773782401
B100,3,108082.png,108082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/108082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/108082x3.png,,481,321,3,25.665448415561684,0.7876745705381806,26.284507124224984,0.7990928290440008
B100,3,109053.png,109053,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/109053.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/109053x3.png,,481,321,3,27.671075223515906,0.8012366098003484,28.297349635435715,0.8088005881315766
B100,3,119082.png,119082,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/119082.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/119082x3.png,,481,321,3,22.04183892698202,0.6810520072718967,22.62975758390091,0.6941634399829996
B100,3,12084.png,12084,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/12084.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/12084x3.png,,481,321,3,25.7873320997449,0.7413109995637647,26.61254894863228,0.7425507544439424
B100,3,123074.png,123074,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/HR/123074.png,/Users/hyp666/Desktop/申请材料/datasets/imageSR/B100/LR_bicubic/X3/123074x3.png,,481,321,3,28.631916624515327,0.828409732016495,29.284123783389298,0.8343456644979306
